,categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
1272,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Lisa,Schneider,,2,361,978376
1273,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Computer Science,Sarah,Schoemann,,1,361,2075582
1274,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Andrew,Schrader,,0,361,2418773
1275,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Psychology,Eric,Schumacher,,6,361,813493
1276,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Chemistry,Kimberly,Schurmeier,,53,361,1927849
1277,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,Chemistry,Gary,Schuster,,13,361,1628523
1278,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Psychology,Hillary,Schwarb,,2,361,1677837
1279,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,Waymond,Scott,,0,361,1432580
1280,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,average,Mathematics,Shane,Scott,,12,361,2011048
1281,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Civil Engineering,David,Scott,,2,361,2407428
1282,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,English,Rachel,Seiler-Smith,,7,361,2405224
1283,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Aerospace Engineering,Jerry,Seitzman,,11,361,1542959
1284,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,French,Sonia,Serafin,,0,361,2382431
1285,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Industrial Engineering,Nicoleta,Serban,,7,361,1817205
1286,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Mathematics,Larissa,Serdukova,,7,361,2354791
1287,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,English,Melissa,Sexton,Sue,9,361,2122396
1288,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,International Politics,Rana,Shabb,,0,361,2290383
1289,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Computer Science,Russel,Shackelford,,1,361,851671
1290,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Organizational Behavior,David,Shallenberger,,1,361,1349299
1291,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Chunhua,Shan,,3,361,1881957
1292,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Industrial Engineering,Alexander,Shapiro,,2,361,1875593
1293,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Benjamin,Shapiro,,0,361,2411376
1294,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Statistics,Harry,Sharp,,2,361,1616434
1295,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Industrial Engineering,Gunter,Sharp,,1,361,2077142
1296,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Biology,Tonya,Shearer,,1,361,1461547
1297,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Dan,Sheehan,,1,361,1888925
1298,PROFESSOR,TEACHER,Georgia Institute of Technology,1.8,poor,English,Rebekah,Sheldon,,2,361,1543119
1299,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemistry,May,Sheldon W.,,1,361,1580344
1300,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,"Literature, Media, & Communication",Jonathan,Shelley,,1,361,2417613
1301,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,Economics,Olga,Shemyakina,,16,361,1586896
1302,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Electrical Engineering,Shyh-Chiang,Shen,,1,361,2395683
1303,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mathematics,Ronald,Shenk,W,2,361,2332202
1304,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Chemistry,Carrie,Shepler,,78,361,1213939
1305,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemistry,David,Sherrill,C,1,361,2096423
1306,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,English,Malavika,Shetty,,2,361,1469440
1307,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Chengzhi,Shi,,0,361,2463703
1308,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mathematics,Hyunshik,Shin,,4,361,1870159
1309,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Physics,Deirdre,Shoemaker,,11,361,1422952
1310,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Materials Engineering,Meisha,Shofner,,4,361,1936072
1311,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Spanish,David,Shook,,4,361,1592740
1312,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Mathematics,Martin,Short,,13,361,2045884
1313,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Pian,Shu,,0,361,2415407
1314,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Chemistry,Suzy,Shuker (Beckam),,2,361,865854
1315,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Mathematics,Avram,Sidi,,3,361,891430
1316,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Chemistry,Carlos,Silva,,13,361,2291850
1317,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Reemon,Silverman,,2,361,2411609
1318,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Management,Peter,Simasek,,1,361,2350523
1319,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Computer Science,Christopher,Simpkins,L,62,361,1842796
1320,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Materials Engineering,Preet,Singh,,4,361,787047
1321,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mechanical Engineering,William,Singhose,,3,361,1789685
1322,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Psychology,Jenny,Singleton,,2,361,2292667
1323,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,English,Anne,Sinkey,,3,361,979289
1324,PROFESSOR,TEACHER,Georgia Institute of Technology,1.7,poor,Mathematics,Rainer,Sinn,,9,361,2043114
1325,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Nuclear Engineering,Glenn,Sjoden,,0,361,1624307
1326,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Education,Esther,Skelley,,9,361,1228913
1327,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Sandra,Slaughter,,0,361,1197760
1328,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,English,Molly,Slavin,,3,361,2396594
1329,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Mathematics,Craig,Sloane,,2,361,1517368
1330,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Engineering,Marilyn,Smith,,9,361,488401
1331,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Health Science,Webb,Smith,,2,361,614608
1332,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Electrical Engineering,Glenn,Smith,,1,361,1238038
1333,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Mechanical Engineering,Marc K.,Smith,,19,361,1716386
1334,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,History,John,Smith,M.,15,361,1915429
1335,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,English  Liberal Studies,Jennifer,Smith,Leigh,0,361,1994401
1336,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Literature,Julia,Smith,,1,361,2129731
1337,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mathematics,Heather,Smith,,6,361,2175530
1338,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Physics,Mark,Smith,,0,361,2253585
1339,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Psychology,Anderson,Smith,,7,361,2283503
1340,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Electrical Engineering,William,Smith,Whit,1,361,2376680
1341,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Marc,Smith,,0,361,2423192
1342,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Mechanical Engineering,David,Smith,Alpha,2,361,2440507
1343,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Management,Michael,Smith,,8,361,2229059
1344,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,Computer Science,David,Smith,,108,361,162807
1345,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Biology,Terry,Snell,,5,361,68222
1346,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Health Science,Theresa,Snow,,55,361,26048
1347,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Materials Engineering,Robert,Snyder,,1,361,760459
1348,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Management,Eunhee,Sohn,,1,361,2350856
1349,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Statistics,Joel,Sokol,,1,361,2385181
1350,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Computer Science,Le,Song,,1,361,2198508
1351,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Biomedical Engineering,Hannah,Song,,1,361,2239372
1352,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Economics,Carine,Sonntag,,0,361,1491130
1353,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Chemistry,Jake,Soper,,43,361,946164
1354,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Computer Science,Caleb,Southern,,2,361,2469725
1355,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Andre,Souza,,10,361,2190168
1356,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Physics,Jim,Sowell,,3,361,2085581
1357,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Physics,James,Sowell,,5,361,2192760
1358,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,English,Britta,Spann,,7,361,1722270
1359,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Mathematics,Scott,Spencer,,9,361,2164991
1360,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Biology,Chrissy,Spencer,,6,361,2138150
1361,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Materials Engineering,Robert,Speyer,,11,361,760456
1362,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Russian,Rovoski,Spicker,,0,361,2180740
1363,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Psychology,Daniel,Spieler,,7,361,482664
1364,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Physics,Simon,Sponberg,,7,361,1973677
1365,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Design,Stephen,Sprigle,,0,361,2119046
1366,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Architecture,Lars,Spuybroek,,0,361,2334608
1367,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Padmavathi,Srinivasan,,14,361,2180358
1368,PROFESSOR,TEACHER,Georgia Institute of Technology,2.1,poor,Materials Engineering,Mohan,Srinivasarao,,5,361,2058085
1369,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Science,Jim,St. John,,20,361,487211
1370,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Nuclear Engineering,Weston,Stacey,,0,361,1624303
1371,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Computer Science,Cedric,Stallworth,,15,361,906485
1372,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Psychology,Christopher,Stanzione,,28,361,2049917
1373,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Computer Science,Thad,Starner,,5,361,10478
1374,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Computer Science,John,Stasko,,33,361,135530
1375,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Mathematics,Garoufalidis,Stavros,,10,361,787803
1376,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mathematics,Enid,Steinbart,,24,361,10919
1377,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,LiteratureMedia  Com,Anna,Stenport,,1,361,2249853
1378,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Chemistry,Amanda,Stephens,,6,361,2030363
1379,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Leadership Studies,Stephen,Steppe,,0,361,2364617
1380,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Melissa,Stevenson,,4,361,767462
1381,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,Michael,Stewart,,11,361,614613
1382,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Health Science,Christie,Stewart,N.,0,361,2428145
1383,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Civil Engineering,Lauren,Stewart,,0,361,2470184
1384,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Civil Engineering,Marc,Stieglitz,,1,361,2469743
1385,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Urban Planning,Bruce,Stiftel,,0,361,1313064
1386,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Kent,Still,,1,361,1057717
1387,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Computer Science,Mike,Stilman,,1,361,1427086
1388,PROFESSOR,TEACHER,Georgia Institute of Technology,1.8,poor,Materials Engineering,Natalie,Stingelin,,6,361,2252581
1389,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,English,Clint,Stivers,,21,361,1841373
1390,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Ellen,Stockstill,,2,361,2096843
1391,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemistry,Amanda,Stockton,,1,361,2257440
1392,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Mathematics,Gordana,Stojanovic,,2,361,1135255
1393,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Materials Engineering,David,Stollberg,,3,361,1237923
1394,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Jesse,Stommel,,4,361,1488576
1395,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mechanical Engineering,Thomas,Stone,,3,361,1888025
1396,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,History,Timothy,Stoneman,,7,361,1898022
1397,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biology,Francesca,Storici,,0,361,2116024
1398,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Music,Andrea,Strauss,,1,361,799155
1399,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Mechanical Engineering,Jeffrey,Streator,,16,361,1365131
1400,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Management,Joycelyn,Streator,L,4,361,2179846
1401,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Biology,J. Todd,Streelman,,1,361,570422
1402,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Mathematics,Balazs,Strenner,,16,361,2163344
1403,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Industrial Engineering,Dawn,Strickland,,1,361,2367040
1404,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Electrical Engineering,Gordon,Stuber,,3,361,1331023
1405,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Civil Engineering,Terry,Sturm,,1,361,2141589
1406,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Nicholas,Sturm,,14,361,2297121
1407,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Chemical Engineering,Mark,Styczynski,P.,6,361,1916869
1408,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mathematics,Sneha,Subramanian,,14,361,2054163
1409,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Physics,Robert,Sudduth,,1,361,612392
1410,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Jack,Suen,,0,361,1467666
1411,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mechanical Engineering,Todd,Sulchek,,3,361,1262906
1412,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,Computer Science,Jay,Summet,,49,361,1195325
1413,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Industrial Engineering,Xu Andy,Sun,,2,361,2032694
1414,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Aerospace Engineering,Wenting,Sun,,1,361,2201695
1415,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Jimeng,Sun,,0,361,2383449
1416,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Health Science,Heather,Surrency,,8,361,764625
1417,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Engineering,Phanish,Suryanarayana,,2,361,2243195
1418,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mechanical Engineering,Enrique,Susemihl,,1,361,2081570
1419,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Electrical Engineering,Madhavan,Swaminathan,,5,361,1233534
1420,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Computer Science,Monica,Sweat,,55,361,145977
1421,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Engineering,Brian,Swenson,Paul,0,361,2405980
1422,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Management,Brian,Swider,,3,361,2093074
1423,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mathematics,Andrzej,Swiech,,11,361,287968
1424,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,French,Samba,Sy,,5,361,2163471
1425,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Nuclear Engineering,Gregory,Szalkowski,,2,361,2396169
1426,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Physics,Ignacio,Taboada,,9,361,1460303
1427,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Earth Science,David,Tan,,1,361,821936
1428,PROFESSOR,TEACHER,Georgia Institute of Technology,2.6,average,Materials Engineering,Rina,Tannenbaum,,5,361,526778
1429,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Biology,Emanual,Tannenbaum,,3,361,889110
1430,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,English,Katherine,Tanski,V,1,361,1831220
1431,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mathematics,Molei,Tao,,7,361,1992496
1432,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Sergio,Tatarin,Mayorga,0,361,2275352
1433,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Political Science,Mark Zachary,Taylor,,27,361,964513
1434,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,English,Patricia,Taylor,,18,361,1874010
1435,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Electrical Engineering,David,Taylor,,1,361,2357137
1436,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Marketing,Richard,Teach,,3,361,264725
1437,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Health Science,Ann,Teh,,5,361,2428340
1438,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Coskun,Tekes,,0,361,2268134
1439,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Mechanical Engineering,Cassandra,Telenko,,1,361,2038597
1440,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Electrical Engineering,Manos,Tentzeris,,2,361,1104108
1441,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Necati,Tereyagoglu,,1,361,1990959
1442,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,English,Colleen,Terrell,,2,361,440668
1443,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Prasad,Tetali,,2,361,2199469
1444,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Biology,Rupal,Thazhath,,1,361,940112
1445,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Aerospace Engineering,Evangelos,Theodorou,,2,361,2324779
1446,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Engineering,Yonathan,Thio,,6,361,1608511
1447,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Mathematics,Robin,Thomas,,5,361,406918
1448,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Psychology,Brian,Thomas,,2,361,749893
1449,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Biomedical Engineering,Susan,Thomas,,3,361,1789681
1450,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Management,Robert,Thomas,,0,361,1887889
1451,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Psychology,Rick,Thomas,,8,361,2292660
1452,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,English,George,Thomas,Porter,2,361,2445756
1453,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Computer Science,Andrea,Thomaz,,2,361,1751674
1454,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Psychology,Vanessa,Thompson,,1,361,1393707
1455,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Civil Engineering,Iris,Tien,,1,361,2470185
1456,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Konstantin,Tikhomirov,,0,361,2447427
1457,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Biomedical Engineering,Lena,Ting,,2,361,1798880
1458,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Economics,Derek,Tittle,,8,361,1283995
1459,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Management,Bill,Todd,,5,361,1790132
1460,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Russell,Todres,,0,361,1050643
1461,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Psychology,Yonca,Toker,,4,361,1271760
1462,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Industrial Engineering,Gamze,Tokol-Goldsman,,0,361,2329830
1463,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Management,Beril,Toktay,,2,361,1109662
1464,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Chemistry,Laren,Tolbert,,2,361,1687160
1465,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,History,John,Tone,,11,361,450582
1466,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Economics,Tingting,Tong,,4,361,2023212
1467,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,David,Torello,E.,3,361,2295294
1468,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Industrial Engineering,Alejandro,Toriello,,2,361,1329140
1469,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Biology,Matthew,Torres,,4,361,2119850
1470,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,Hagop,Tossounian,,5,361,1800178
1471,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Industrial Engineering,Craig,Tovey,A.,11,361,1985824
1472,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mathematics,Anh,Tran,,1,361,1450320
1473,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Physics,Rick,Trebino,,2,361,1744442
1474,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Industrial Engineering,Moe,Trebuchon,,1,361,2171214
1475,PROFESSOR,TEACHER,Georgia Institute of Technology,2.3,poor,Architecture,Dawn,Trimble,,3,361,1274084
1476,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,American Studies,Nirmal,Trivedi,,8,361,1340447
1477,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mathematics,William,Trotter,,9,361,749904
1478,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Computer Science,Khai,Truong,,2,361,656422
1479,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,English,Tiffany,Tsao,,6,361,1348368
1480,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Aerospace Engineering,Panagiotis,Tsiotras,,1,361,2310285
1481,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Biomedical Engineering,Denis,Tsygankov,,2,361,2330363
1482,PROFESSOR,TEACHER,Georgia Institute of Technology,2.7,average,Mathematics,Adrian,Tudorascu,,9,361,855046
1483,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Industrial Engineering,Rui,Tuo,,1,361,2329784
1484,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Computer Science,Greg,Turk,,1,361,2455279
1485,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Management,James,Turner,,9,361,1671987
1486,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Deborah,Turner,,26,361,775874
1487,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Spanish,Delia,Tyler,,15,361,1489362
1488,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Chemistry,Cameron,Tyson,,5,361,1154405
1489,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Mechanical Engineering,Jun,Ueda,,4,361,1530300
1490,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,German,Jan,Uelzmann,,5,361,1632446
1491,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Management,Francis,Ulgado,,2,361,2004925
1492,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mathematics,Douglas,Ulmer,,3,361,2142249
1493,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Music,Jerry,Ulrich,,8,361,299999
1494,PROFESSOR,TEACHER,Georgia Institute of Technology,1.4,poor,Engineering,Charles,Ume,,5,361,211778
1495,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,Muhammad,Umer,,0,361,1314271
1496,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Economics,Aselia,Urmanbetova,,9,361,2315810
1497,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,History,Steven,Usselman,,2,361,514630
1498,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Nuclear Engineering,Tristan,Utschig,,2,361,1624296
1499,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Science,Ahmet,Uzer,,15,361,117650
1500,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Computer Science,Kristin,Vadas,,1,361,1237921
1501,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Mathematics,Ranjini,Vaidyanathan,,5,361,1683919
1502,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Electrical Engineering,Christopher,Valenta,,1,361,2471982
1503,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Engineering,Christine,Valle,,19,361,990547
