,index_x,term,name,crn,course_num,section,credits,time,prof,index_y,gpa,enrollment
16734,16734,201808,Special Topic-Info Tech,87114,ID 4823,ADR,3.0,6:00 pm - 8:45 pm,Stephen Paul  Chininis ,,,
16735,16735,201808,Special Topic-Info Tech,91695,ID 4823,AIP,3.0,3:00 pm - 4:15 pm,Timothy Gerard  Purdy ,,,
16736,16736,201808,Special Topic-Info Tech,92453,ID 4823,GRD,3.0,12:00 pm - 1:15 pm,Lisa   Babb ,,,
16737,16737,201808,Spec Top: Collaborative,86806,ID 4833,A,3.0,9:05 am - 11:50 am,Christopher John  Hardy ,,,
16738,16738,201808,Spec Top: Collaborative,88635,ID 4833,B,3.0,3:00 pm - 5:45 pm,Sabir   Khan ,,,
16739,16739,201808,Intro to ID Grad Studies,81594,ID 6100,A,3.0,12:00 pm - 1:15 pm,Stephen H  Sprigle ,,,
16740,16740,201808,Graduate Studio One,92131,ID 6211,A,4.0,1:55 pm - 2:45 pm,Roger MacLaren  Ball ,,,
16741,16741,201808,Service Design & Brand,92552,ID 6216,A,3.0,6:00 pm - 8:45 pm,Florian Alban  Vollmer ,,,
16742,16742,201808,Interface Prototyping,87014,ID 6515,A,3.0,1:30 pm - 2:45 pm,Timothy Gerard  Purdy ,,,
16743,16743,201808,HCI Prof Prep & Practice,86325,ID 6753,A,1.0,3:00 pm - 4:40 pm,Richard Lewis  Henneman ,,,
16744,16744,201808,Design Interactv Environ,89979,ID 6763,A,3.0,6:00 pm - 8:45 pm,Hunter Randall  Spence ,,,
16745,16745,201808,Adv Universal Design,92286,ID 6800,A,3.0,3:00 pm - 4:15 pm,Jon Allen  Sanford ,,,
16746,16746,201808,Special Topics,92058,ID 8803,A,3.0,1:30 pm - 2:45 pm,Young-Mi   Choi ,,,
16747,16747,201808,Special Topics,92059,ID 8803,B,3.0,3:00 pm - 4:15 pm,Courtney   Garvin ,,,
16748,16748,201808,Special Topics,92060,ID 8803,C,3.0,4:30 pm - 5:45 pm,Wendell Gordon  Wilson ,,,
16749,16749,201808,Special Topics,92388,ID 8803,DMR,3.0,9:05 am - 11:50 am,Sabir   Khan ,,,
16750,16750,201808,Special Topics,92451,ID 8803,INT,3.0,4:30 pm - 5:45 pm,Wei   Wang ,,,
16751,16751,201808,Special Topics,92902,ID 8803,SPD,3.0,9:30 am - 10:45 am,Yaling   Liu ,,,
16752,16752,201808,Special Topics,92062,ID 8804,A,4.0,8:00 am - 8:50 am,Kevin Douglas  Shankwiler ,,,
16753,16753,201808,Leadership&Personal Dev,83284,MSL 1001,A,3.0,6:30 am - 8:10 am,John Alastair  Meister ,,,
16754,16754,201808,Innovative Team Leadrshp,83285,MSL 2001,0,3.0,6:30 am - 8:10 am,John Alastair  Meister ,,,
16755,16755,201808,Adapt Tactical Leadrshp,83286,MSL 3001,A,4.0,6:30 am - 9:15 am,John Alastair  Meister ,,,
16756,16756,201808,Develop Adaptive Leaders,83287,MSL 4001,A,4.0,6:30 am - 9:15 am,John Alastair  Meister ,,,
16757,16757,201808,Intro to Research,91993,COS 2000,SHP,1.0,4:30 pm - 5:20 pm,Jennifer Kraft  Leavey ,,,
16758,16758,201808,Intro to Research,92020,COS 2000,SMT,1.0,4:30 pm - 5:20 pm,Jennifer Kraft  Leavey ,,,
16759,16759,201808,Elementary French I,81185,FREN 1001,D,3.0,11:15 am - 12:05 pm,Samba Ali  Sy ,,,
16760,16760,201808,Elementary French I,81222,FREN 1001,E,3.0,12:20 pm - 1:10 pm,Samba Ali  Sy ,,,
16761,16761,201808,Elementary French I,82487,FREN 1001,F,3.0,1:55 pm - 2:45 pm,Samba Ali  Sy ,,,
16762,16762,201808,Elementary French I,90654,FREN 1001,GG,3.0,3:00 pm - 4:15 pm,Christophe   Ippolito ,,,
16763,16763,201808,Elementary French I,89103,FREN 1001,R,3.0,2:00 pm - 3:25 pm,Sonia   Serafin ,,,
16764,16764,201808,Elementary French I,90411,FREN 1001,R2,3.0,3:30 pm - 4:55 pm,Sonia   Serafin ,,,
16765,16765,201808,Elementary French I,82404,FREN 1001,UA,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Tatiana   Kozhanova ,,,
16766,16766,201808,Elementary French II,82678,FREN 1002,C,3.0,10:10 am - 11:00 am,Julie   Hugonny ,,,
16767,16767,201808,Elementary French II,82405,FREN 1002,D,3.0,11:15 am - 12:05 pm,Julie   Hugonny ,,,
16768,16768,201808,Elementary French II,82679,FREN 1002,F,3.0,1:55 pm - 2:45 pm,Viola   Green ,,,
16769,16769,201808,Elementary French II,91783,FREN 1002,R2,3.0,3:30 pm - 4:55 pm,Sonia   Serafin ,,,
16770,16770,201808,Elementary French II,90872,FREN 1002,UA,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Viola   Green ,,,
16771,16771,201808,French Culture I,87471,FREN 2001,B,3.0,9:05 am - 9:55 am,Lionel Bruno  Gall ,,,
16772,16772,201808,French Culture I,89505,FREN 2001,C,3.0,10:10 am - 11:00 am,Lionel Bruno  Gall ,,,
16773,16773,201808,French Culture I,89706,FREN 2001,D,3.0,11:15 am - 12:05 pm,Lionel Bruno  Gall ,,,
16774,16774,201808,French Culture II,84896,FREN 2002,E,3.0,12:20 pm - 1:10 pm,Lionel Bruno  Gall ,,,
16775,16775,201808,Social Identities French,90881,FREN 3015,G,3.0,3:00 pm - 4:15 pm,Nora   Cottille-Foley ,,,
16776,16776,201808,Fren for Professions I,90879,FREN 3551,HH,3.0,4:30 pm - 5:45 pm,Christophe   Ippolito ,,,
16777,16777,201808,Special Topics,90982,FREN 3813,R,3.0,12:30 pm - 1:55 pm,Sonia   Serafin ,,,
16778,16778,201808,Special Topics,90880,FREN 3823,E,3.0,12:20 pm - 1:10 pm,Viola   Green ,,,
16779,16779,201808,Literature & Visual Arts,90878,FREN 4013,FF,3.0,1:30 pm - 2:45 pm,Stephanie   Boulard ,,,
16780,16780,201808,Reading Les Miserables,90877,FREN 4250,EE,3.0,12:00 pm - 1:15 pm,Stephanie   Boulard ,,,
16781,16781,201808,Special Topics,90928,FREN 4813,H,3.0,4:30 pm - 5:45 pm,Nora   Cottille-Foley ,,,
16782,16782,201808,Seminar in Medical Physics I,83965,MP 6011,A,1.0,10:55 am - 11:45 am,Weston Monroe  Stacey ,,,
16783,16783,201808,Seminar in Medical Physics I,84306,MP 6011,Q,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Weston Monroe  Stacey ,,,
16784,16784,201808,Seminar in Medical Physics II,83966,MP 6012,A,1.0,10:55 am - 11:45 am,Weston Monroe  Stacey ,,,
16785,16785,201808,Nuclear Medicine Physics,90422,MP 6101,B,3.0,9:05 am - 10:20 am,Dacian   Bonta ,,,
16786,16786,201808,Nuclear Medicine Physics,90885,MP 6101,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Dacian   Bonta ,,,
16787,16787,201808,Radiological Anatomy,83502,MP 6300,A,1.0,4:30 pm - 5:20 pm,Joseph   Shelton ,,,
16788,16788,201808,Radiological Anatomy,89602,MP 6300,Q,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Joseph   Shelton ,,,
16789,16789,201808,Medical Health Physics,88965,MP 6401,A,3.0,4:30 pm - 5:45 pm,Paul Alan  Charp ,,,
16790,16790,201808,Medical Health Physics,89603,MP 6401,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Paul Alan  Charp ,,,
16791,16791,201808,Radiation Dosimetry,84637,MP 6402,B,2.0,1:55 pm - 2:45 pm,Anna   Erickson ,,,
16792,16792,201808,Radiation Biol& Oncology,84172,MP 6407,B,3.0,12:20 pm - 1:10 pm,C K  Wang ,,,
16793,16793,201808,Radiation Biol& Oncology,90889,MP 6407,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",C K  Wang ,,,
16794,16794,201808,Radiation Physics,86998,MP 6756,A,3.0,9:30 am - 10:45 am,C K  Wang ,,,
16795,16795,201808,Radiation Physics,88861,MP 6756,Q1,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",C K  Wang ,,,
16796,16796,201505,Legal Aspects-Business,53282,MGT 2106,ES,3.0,12:00 pm - 2:00 pm,Deven R  Desai ,,,
16797,16797,201505,Information Technology,53285,MGT 2200,LS,3.0,8:00 am - 10:35 am,J. Michael  Cummins ,,,
16798,16798,201505,Management Statistics,51113,MGT 2250,A,3.0,2:00 pm - 3:45 pm,Hyunsung   Kang ,,,
16799,16799,201505,Management Science,53283,MGT 2251,ES,3.0,8:00 am - 10:35 am,Yih-Long   Chang ,,,
16800,16800,201505,Financial Management,53306,MGT 3062,ES,3.0,10:40 am - 1:15 pm,Nishant   Dass ,,,
16801,16801,201505,Investments,54213,MGT 3076,LS,3.0,10:40 am - 1:15 pm,Seo Yeon  Lee ,,,
16802,16802,201505,Organizational Behavior,54221,MGT 3101,ES,3.0,12:00 pm - 2:35 pm,Charles K  Parsons ,,,
16803,16803,201505,Mgt Hum Res-Reg Environ,54222,MGT 3102,LS,3.0,10:40 am - 1:15 pm,Brian W  Swider ,7986.0,3.19,48.0
16804,16804,201505,Prin of Management,56313,MGT 3150,R,3.0,8:00 am - 9:30 am,William Joseph  Todd ,7987.0,3.77,26.0
16805,16805,201505,Prin of Management,52844,MGT 3150,TSA,3.0,12:00 pm - 1:45 pm,Alan Dodd  Flury ,,,
16806,16806,201505,Marketing Management I,54254,MGT 3300,A,3.0,2:00 pm - 3:45 pm,Michael Thomas  Buchanan ,,,
16807,16807,201505,Marketing Research,53809,MGT 3310,ES,3.0,10:40 am - 1:15 pm,Donna Massey  Kantak ,,,
16808,16808,201505,Operations Management,53284,MGT 3501,ES,3.0,1:20 pm - 3:55 pm,Yih-Long   Chang ,,,
16809,16809,201505,Career Develmnt Workshop,55788,MGT 3599,LS,1.0,12:00 pm - 1:15 pm,Lauren Weatherly  McDow ,,,
16810,16810,201505,International Business,54611,MGT 3660,ES,3.0,2:40 pm - 5:15 pm,Arnold E.  Rubinoff ,,,
16811,16811,201505,International Business,54612,MGT 3660,R1,3.0,1:30 pm - 2:55 pm,Alka V.  Citrin ,,,
16812,16812,201505,International Business,55579,MGT 3660,R2,3.0,3:00 pm - 4:25 pm,Alka V.  Citrin ,,,
16813,16813,201505,International Business,56444,MGT 3660,R3,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wenxin   Guo ,,,
16814,16814,201505,Mgt in Healthcare Sector,56314,MGT 3662,R,3.0,11:20 am - 12:50 pm,William Joseph  Todd ,,,
16815,16815,201505,Ethics & Accounting,55499,MGT 4047,A,3.0,10:00 am - 11:45 am,Bryan K  Church ,7988.0,3.67,15.0
16816,16816,201505,Electronic Commerce,56312,MGT 4056,R,3.0,6:30 pm - 8:25 pm,Sridhar   Narasimhan ,,,
16817,16817,201505,Management Consulting,54880,MGT 4102,A,3.0,10:00 am - 11:45 am,Alan Dodd  Flury ,,,
16818,16818,201505,Entrepreneurship Forum,54251,MGT 4191,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Dorottya   Pap ,,,
16819,16819,201505,IMPACT Forum,54252,MGT 4192,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Dorottya   Pap ,,,
16820,16820,201505,Strategic Management,50801,MGT 4195,A,3.0,4:00 pm - 5:45 pm,Hyunsung   Kang ,,,
16821,16821,201505,Digital Marketing,55104,MGT 4311,A,3.0,4:00 pm - 5:45 pm,Michael Thomas  Buchanan ,,,
16822,16822,201505,Service Operations Mgt,54613,MGT 4366,A,3.0,1:20 pm - 4:50 pm,Robert Harold  Burgess ,,,
16823,16823,201505,Project Management,56317,MGT 4450,A,3.0,9:20 am - 10:30 am,Michael Alan  Smith ,,,
16824,16824,201505,Integrative Mgt Analysis,54253,MGT 4611,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Dorottya   Pap ,,,
16825,16825,201505,Special Topics,56316,MGT 4803,ES,3.0,10:40 am - 1:15 pm,Yui Jin   Kim ,,,
16826,16826,201505,Special Topics,54618,MGT 4803,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Robert Nelson  Thomas ,,,
16827,16827,201505,Special Topics,56442,MGT 4803,R1,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John R  Mcintyre ,,,
16828,16828,201505,International Accounting,56337,MGT 6030,A,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Deborah H  Turner ,,,
16829,16829,201505,International Accounting,55153,MGT 6030,EM,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Deborah H  Turner ,,,
16830,16830,201505,Ethics & Accounting,56341,MGT 6047,A,3.0,10:00 am - 11:45 am,Bryan K  Church ,,,
16831,16831,201505,Financial Management,53812,MGT 6060,EM,3.0,6:00 pm - 9:30 pm,Jonathan E.  Clarke ,,,
16832,16832,201505,Corporate Restructuring,56315,MGT 6066,EM,3.0,6:00 pm - 9:30 pm,Narayanan   Jayaraman ,,,
16833,16833,201505,Organizational Behavior,52847,MGT 6100,EM,3.0,6:00 pm - 9:30 pm,Dennis H  Nagao ,,,
16834,16834,201505,Innov&Entrepreneur Behav,55923,MGT 6111,A,3.0,6:00 pm - 9:30 pm,Dennis H  Nagao ,,,
16835,16835,201505,Innov&Entrepreneur Behav,54617,MGT 6111,EM1,3.0,6:00 pm - 9:30 pm,Dennis H  Nagao ,,,
16836,16836,201505,NonProfit Team Cons Proj,55874,MGT 6113,EM,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Terry C  Blum ,,,
16837,16837,201505,Information Tech Mgt,53308,MGT 6123,EM,2.0,6:00 pm - 9:20 pm,Sabyasachi   Mitra ,,,
16838,16838,201505,Legal Environment of Bus,56732,MGT 6124,A,2.0,6:00 pm - 8:20 pm,Lucien Joseph  Dhooge ,,,
16839,16839,201505,Legal Environment of Bus,53810,MGT 6124,EM,2.0,6:00 pm - 8:20 pm,Lucien Joseph  Dhooge ,,,
16840,16840,201505,Strategic Management,52849,MGT 6125,EM,2.0,6:00 pm - 8:20 pm,Jonathan Daniel  Giuliano ,,,
16841,16841,201505,Integrative Mgt Exper,52850,MGT 6126,EM,1.0,8:25 pm - 9:30 pm,Jonathan Daniel  Giuliano ,,,
16842,16842,201505,Business Communications,55514,MGT 6127,EM1,1.0,6:00 pm - 9:30 pm,Joseph Savitt  Asher ,,,
16843,16843,201505,Business Communications,52845,MGT 6127,EM2,1.0,6:00 pm - 9:30 pm,Marc Scott  Dorfman ,,,
16844,16844,201505,Business Communications,52846,MGT 6127,EM3,1.0,6:00 pm - 9:30 pm,Marilyn Elizabeth  Ringo ,,,
16845,16845,201505,Business Communications,53606,MGT 6127,EM4,1.0,6:00 pm - 9:30 pm,Joseph Savitt  Asher ,,,
16846,16846,201505,Business Communications,56330,MGT 6127,EM5,1.0,6:00 pm - 9:30 pm,Nancy Williams  Vason ,,,
16847,16847,201505,Business Communications,56119,MGT 6127,EM6,1.0,6:00 pm - 9:30 pm,Marilyn Elizabeth  Ringo ,,,
16848,16848,201505,Business Ethics,56734,MGT 6128,A,1.0,8:25 pm - 9:30 pm,Lucien Joseph  Dhooge ,,,
16849,16849,201505,Business Ethics,53811,MGT 6128,EM,1.0,8:25 pm - 9:30 pm,Lucien Joseph  Dhooge ,,,
16850,16850,201505,Venture Creation,55107,MGT 6165,EM,3.0,6:00 pm - 9:30 pm,Jonathan Daniel  Giuliano ,,,
16851,16851,201505,Intl Business Environ,56518,MGT 6185,A,3.0,6:00 pm - 9:30 pm,John R  Mcintyre ,,,
16852,16852,201505,Intl Business Environ,54615,MGT 6185,EM,3.0,6:00 pm - 9:30 pm,John R  Mcintyre ,,,
16853,16853,201505,International Marketing,53309,MGT 6335,EM,3.0,6:00 pm - 9:30 pm,Francis M  Ulgado ,,,
16854,16854,201505,Operations Management,56331,MGT 6350,EM,3.0,6:00 pm - 9:30 pm,Morvarid   Rahmani ,,,
16855,16855,201505,Global Operations,56519,MGT 6360,A,3.0,6:00 pm - 9:30 pm,Soumen   Ghosh ,,,
16856,16856,201505,Global Operations,55105,MGT 6360,EM,3.0,6:00 pm - 9:30 pm,Soumen   Ghosh ,,,
16857,16857,201505,Project Management,56332,MGT 6450,EM,3.0,6:00 pm - 9:30 pm,Michael Alan  Smith ,,,
16858,16858,201505,Project Management,56857,MGT 6450,EX,3.0,6:00 pm - 7:30 pm,Michael Alan  Smith ,,,
16859,16859,201505,Mgt Resources-Tech Firms,55813,MGT 6772,A,3.0,6:00 pm - 9:30 pm,Robert Harold  Burgess ,,,
16860,16860,201505,Mgt Resources-Tech Firms,55106,MGT 6772,EM,3.0,6:00 pm - 9:30 pm,Robert Harold  Burgess ,,,
16861,16861,201505,Special Topics in Mgt,56607,MGT 8803,AP1,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Joel S  Sokol ,,,
16862,16862,201505,Special Topics in Mgt,56608,MGT 8803,AP2,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Joel S  Sokol ,,,
16863,16863,201505,Special Topics in Mgt,54616,MGT 8803,EM1,3.0,6:00 pm - 9:30 pm,Sundaresan   Jayaraman ,,,
16864,16864,201505,Special Topics in Mgt,55103,MGT 8803,EM2,3.0,6:00 pm - 9:30 pm,Arnold E.  Rubinoff ,,,
16865,16865,201505,Funds of Musicianship I,55595,MUSI 2010,SUM,3.0,4:00 pm - 5:45 pm,Benjamin J  Diden ,,,
16866,16866,201505,Survey-Music Technology,53862,MUSI 3450,A1,3.0,12:00 pm - 1:45 pm,Frank Leo  Clark ,,,
16867,16867,201505,Composers 1500-1800,56414,MUSI 3610,R01,2.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Carole E  Moore ,,,
16868,16868,201505,Composers 1500-1800,56415,MUSI 3610,R02,2.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jerry A.  Ulrich ,,,
16869,16869,201505,Composers 1500-1800,56416,MUSI 3610,R03,2.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Timothy Yuan-Ting  Hsu ,,,
16870,16870,201505,History of Jazz,55599,MUSI 3630,CC,3.0,12:00 pm - 1:45 pm,Cameron Lynn  Crotts ,,,
16871,16871,201505,History of Jazz,56118,MUSI 3630,SF,3.0,9:20 am - 11:20 am,Cameron Lynn  Crotts ,,,
16872,16872,201505,Ind Applied Instruction,55885,MUSI 3710,BD,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Benjamin J  Diden ,,,
16873,16873,201505,Integrat Mus Multimedia,54208,MUSI 4450,A,3.0,2:00 pm - 3:45 pm,Frank Leo  Clark ,,,
16874,16874,201505,Music Recording & Mixing,54529,MUSI 4630,CM,3.0,2:00 pm - 3:45 pm,Christopher J  Moore ,,,
16875,16875,201505,Music & Sound Design,56329,MUSI 4650,CM,3.0,10:00 am - 11:45 am,Christopher J  Moore ,8001.0,3.75,4.0
16876,16876,201505,Teaching Practicum,56703,MUSI 8002,BJ,3.0,8:05 am - 8:55 am,Benjamin J  Diden ,8002.0,4.0,1.0
16877,16877,201505,Economics and Policy,55538,ECON 2100,JW,3.0,10:40 am - 12:40 pm,Jianqiu   Wang ,,,
16878,16878,201505,The Global Economy,52920,ECON 2101,R,3.0,8:30 pm - 10:30 pm,Usha C  Nair-Reichert ,,,
16879,16879,201505,Prin of Macroeconomics,56158,ECON 2105,JQ,3.0,2:40 pm - 4:40 pm,Jingwen   Qu ,,,
16880,16880,201505,Prin of Microeconomics,55091,ECON 2106,JN,3.0,1:20 pm - 3:20 pm,Jiayao   Ni ,,,
16881,16881,201505,Prin of Microeconomics,55121,ECON 2106,SF,3.0,9:20 am - 11:20 am,Tibor   Besedes ,,,
16882,16882,201505,Prin of Microeconomics,55093,ECON 2106,TB,3.0,9:20 am - 11:20 am,Tibor   Besedes ,,,
16883,16883,201505,Prin of Microeconomics,56157,ECON 2106,TT,3.0,9:20 am - 11:20 am,Tingting   Tong ,,,
16884,16884,201505,Individual Research,53439,ECON 4910,BK,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Byung-Cheol   Kim ,,,
16885,16885,201505,Individual Research,53442,ECON 4910,CR,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Christine Perry  Ries ,,,
16886,16886,201505,Individual Research,53434,ECON 4910,DB,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Thomas D  Boston ,,,
16887,16887,201505,Individual Research,55892,ECON 4910,DL,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",David   Laband ,,,
16888,16888,201505,Individual Research,53446,ECON 4910,DT,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Derek Wayne  Tittle ,,,
16889,16889,201505,Individual Research,53437,ECON 4910,HL,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Haizheng   Li ,,,
16890,16890,201505,Individual Research,53438,ECON 4910,MK,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Mikhail M  Klimenko ,,,
16891,16891,201505,Individual Research,53444,ECON 4910,OS,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Olga   Shemyakina ,,,
16892,16892,201505,Individual Research,53435,ECON 4910,PD,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Parks Allen  Dodd ,,,
16893,16893,201505,Individual Research,53440,ECON 4910,PM,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Patrick S.  McCarthy ,,,
16894,16894,201505,Individual Research,53447,ECON 4910,RU,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Ruth O  Uwaifo ,,,
16895,16895,201505,Individual Research,55809,ECON 4910,SD,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Shatakshee   Dhongde ,,,
16896,16896,201505,Individual Research,53433,ECON 4910,TB,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Tibor   Besedes ,,,
16897,16897,201505,Individual Research,53441,ECON 4910,UN,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Usha C  Nair-Reichert ,,,
16898,16898,201505,Individual Research,53436,ECON 4910,VG,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Vivek   Ghosal ,,,
16899,16899,201505,Individual Research,53432,ECON 4910,WB,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Willie J  Belton ,,,
16900,16900,201505,Individual Research,53443,ECON 4910,WS,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",William Arthur  Schaffer ,,,
16901,16901,201505,Individual Research,53445,ECON 4910,XX,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Usha C  Nair-Reichert ,,,
16902,16902,201505,Biological Principles,50044,BIOL 1510,A,4.0,9:20 am - 10:30 am,David   Garton ,,,
16903,16903,201505,Genetics,53320,BIOL 2344,A,3.0,10:00 am - 11:45 am,Mirjana M  Brockett ,,,
16904,16904,201505,Genetics,56349,BIOL 2344,B,3.0,10:40 am - 12:40 pm,Mirjana M  Brockett ,,,
16905,16905,201505,Genetics,56271,BIOL 2344,D,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>","<ABBR title = ""To Be Announced"">TBA</ABBR></td>",,,
16906,16906,201505,Genetics,56350,BIOL 2344,QUP,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Mirjana M  Brockett ,,,
16907,16907,201505,Intro Microbiology,52838,BIOL 3380,A,3.0,12:00 pm - 1:45 pm,Jennifer Kraft  Leavey ,,,
16908,16908,201505,Cell Molecular Biol,56227,BIOL 3450,RBT,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jennifer Kraft  Leavey ,,,
16909,16909,201505,Exper Dgn&Statis Methods,54937,BIOL 4401,A,3.0,12:00 pm - 1:45 pm,"<ABBR title = ""To Be Announced"">TBA</ABBR></td>",,,
16910,16910,201505,Comm Biological Research,56272,BIOL 4460,A,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Shana Corinne  Kerr ,,,
16911,16911,201505,Comm Biological Research,56407,BIOL 4460,B,1.0,12:00 pm - 1:10 pm,Shana Corinne  Kerr ,,,
16912,16912,201505,Bioethics,55474,BIOL 4650,A,2.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Mirjana M  Brockett ,,,
16913,16913,201505,Bioethics,55610,BIOL 4650,B,2.0,12:00 pm - 2:35 pm,Mirjana M  Brockett ,,,
16914,16914,201505,Intro Neuroscience,54629,BIOL 4752,A,3.0,10:00 am - 11:45 am,Michelle Camille  LaPlaca ,,,
16915,16915,201505,Special Topics,55128,BIOL 4803,A,3.0,8:00 am - 9:45 am,Christine C  Spencer ,,,
16916,16916,201505,Special Topics,54531,BIOL 4803,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Terry W  Snell ,,,
16917,16917,201505,Special Topics,55390,BIOL 8803,A,3.0,8:00 am - 9:45 am,Christine C  Spencer ,,,
16918,16918,201505,Special Topics,56550,CSE 8803,AA1,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Joel S  Sokol ,,,
16919,16919,201505,Special Topics,56552,CSE 8803,AA2,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Joel S  Sokol ,,,
16920,16920,201505,United States to 1877,53823,HIST 2111,A,3.0,9:20 am - 10:30 am,Lawrence   Foster ,,,
16921,16921,201505,United States to 1877,55508,HIST 2111,B,3.0,1:20 pm - 3:20 pm,Carla   Gerona ,,,
16922,16922,201505,United States since 1877,53270,HIST 2112,A,3.0,4:00 pm - 6:00 pm,Matthew George  Hild ,,,
16923,16923,201505,United States since 1877,53273,HIST 2112,B,3.0,10:40 am - 1:15 pm,Douglas   Flamming ,,,
16924,16924,201505,United States since 1877,55292,HIST 2112,QUP,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Douglas   Flamming ,,,
16925,16925,201505,United States since 1877,53824,HIST 2112,SF1,3.0,4:00 pm - 6:00 pm,Matthew George  Hild ,,,
16926,16926,201505,Government of the U.S.,56532,POL 1101,RB,3.0,9:20 am - 11:20 am,Richard Prescott  Barke ,,,
16927,16927,201505,Systems Design/Analysis,55650,ASE 6002,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Leon F  McGinnis ,,,
16928,16928,201505,Capstone Complex Systems,54264,ASE 6104,Q,3.0,1:05 pm - 2:25 pm,Andrew Henry  Register ,,,
16929,16929,201505,Intro to Computing,52392,CS 1301,A1,3.0,10:00 am - 11:45 am,Mary   Hudachek-Buswell ,,,
16930,16930,201505,Intro to Computing,54627,CS 1301,A2,3.0,10:00 am - 11:45 am,Mary   Hudachek-Buswell ,,,
16931,16931,201505,Intro to Computing,53573,CS 1301,GR,3.0,10:00 am - 11:45 am,Mary   Hudachek-Buswell ,,,
16932,16932,201505,Intro Media Computation,51335,CS 1315,A1,3.0,12:00 pm - 1:45 pm,Mary   Hudachek-Buswell ,,,
16933,16933,201505,Intro Media Computation,51336,CS 1315,A2,3.0,12:00 pm - 1:45 pm,Mary   Hudachek-Buswell ,,,
16934,16934,201505,Intro Media Computation,52305,CS 1315,GR,3.0,12:00 pm - 1:45 pm,Mary   Hudachek-Buswell ,,,
16935,16935,201505,Intro Media Computation,52450,CS 1315,R,3.0,9:40 am - 11:10 am,Warren Keith  Edwards ,,,
16936,16936,201505,Intro-Object Orient Prog,53845,CS 1331,A1,3.0,12:00 pm - 1:45 pm,Olufisayo A  Omojokun ,,,
16937,16937,201505,Intro-Object Orient Prog,53951,CS 1331,A2,3.0,12:00 pm - 1:45 pm,Olufisayo A  Omojokun ,,,
16938,16938,201505,Intro-Object Orient Prog,56596,CS 1331,A3,3.0,12:00 pm - 1:45 pm,Olufisayo A  Omojokun ,,,
